x,y,c
11,25,31,-1
29,5,14,-1
24,27,29,-1
31,19,11,-1
6,18,11,-1
7,20,7,-1
1,15,5,-1
27,24,29,-1
0,24,32,-1
4,7,32,-1
6,18,22,-1
17,11,27,-1
31,16,34,-1
24,27,17,-1
16,33,35,-1
27,21,35,-1
34,22,15,-1
20,13,19,-1
13,29,8,-1
25,13,15,-1
22,19,34,-1
24,0,25,-1
15,11,21,-1
30,16,13,-1
11,32,26,-1
27,3,11,-1
26,18,13,-1
21,2,7,-1
5,31,0,-1
13,20,30,-1
28,22,13,-1
6,10,30,-1
12,6,21,-1
33,0,1,-1
26,11,13,-1
33,2,33,-1
24,9,15,-1
2,30,17,-1
9,35,28,-1
25,12,12,-1
19,21,35,-1
13,27,9,-1
23,19,15,-1
8,33,31,-1
26,23,7,-1
19,0,25,-1
16,25,14,-1
31,7,9,-1
28,32,24,-1
20,21,17,-1
13,21,2,-1
12,34,9,-1
1,1,29,-1
33,9,26,-1
28,15,29,-1
15,35,30,-1
21,31,35,-1
35,7,22,-1
24,35,18,-1
13,0,19,-1
30,13,20,-1
12,5,34,-1
21,6,35,-1
14,3,25,-1
20,12,4,-1
14,7,3,-1
24,28,15,-1
3,8,22,-1
25,32,21,-1
23,25,1,-1
22,19,14,-1
7,11,19,-1
21,33,6,-1
21,27,25,-1
10,28,1,-1
30,22,9,-1
14,10,17,-1
29,29,25,-1
15,34,2,-1
16,1,27,-1
18,23,27,-1
12,10,2,-1
12,32,15,-1
18,33,7,-1
7,7,15,-1
25,1,1,-1
14,15,11,-1
11,24,20,-1
1,3,18,-1
3,20,19,-1
10,18,22,-1
1,30,33,-1
20,6,9,-1
35,24,6,-1
22,12,13,-1
1,17,30,-1
2,11,26,-1
29,22,14,-1
13,3,34,-1
11,22,34,-1
30,33,16,-1
33,14,10,-1
30,34,33,-1
3,14,1,-1
25,0,29,-1
2,2,10,-1
12,20,1,-1
18,14,24,-1
33,7,7,-1
31,19,30,-1
29,29,27,-1
25,26,21,-1
35,0,20,-1
12,19,14,-1
14,8,14,-1
7,26,32,-1
34,19,17,-1
35,1,11,-1
3,34,18,-1
11,9,17,-1
21,18,11,-1
12,7,17,-1
13,23,34,-1
13,15,17,-1
27,29,6,-1
6,17,32,-1
18,15,15,-1
35,30,33,-1
10,34,31,-1
9,25,21,-1
26,10,19,-1
17,2,7,-1
15,15,10,-1
13,29,25,-1
10,0,35,-1
16,6,16,-1
29,5,31,-1
24,4,5,-1
21,31,19,-1
33,20,8,-1
34,26,18,-1
17,8,0,-1
24,23,16,-1
14,0,25,-1
4,10,5,-1
3,7,12,-1
35,0,33,-1
10,24,1,-1
15,26,12,-1
35,23,32,-1
7,21,23,-1
6,18,11,-1
22,23,14,-1
2,1,30,-1
7,21,20,-1
13,4,27,-1
5,3,7,-1
2,13,12,-1
19,9,2,-1
12,8,5,-1
24,31,26,-1
27,17,8,-1
2,4,31,-1
16,22,13,-1
10,10,34,-1
31,3,3,-1
2,8,6,-1
10,26,0,-1
22,25,9,-1
4,1,33,-1
9,26,8,-1
35,33,6,-1
23,0,10,-1
35,32,12,-1
12,23,22,-1
10,34,25,-1
29,0,13,-1
16,26,19,-1
32,12,9,-1
5,16,26,-1
18,25,16,-1
6,4,30,-1
12,8,30,-1
2,7,6,-1
15,19,9,-1
1,9,7,-1
7,19,24,-1
20,35,14,-1
4,31,7,-1
29,16,3,-1
19,14,9,-1
16,20,29,-1
10,33,1,-1
20,35,24,-1
26,30,23,-1
0,32,33,-1
23,3,16,-1
11,3,31,-1
6,23,26,-1
29,16,22,-1
12,16,0,-1
1,32,20,-1
31,22,33,-1
12,6,13,-1
1,12,7,-1
24,28,19,-1
1,16,2,-1
33,7,22,-1
28,29,9,-1
34,2,6,-1
20,15,2,-1
0,32,34,-1
1,7,0,-1
34,20,6,-1
27,1,34,-1
15,5,27,-1
14,7,23,-1
17,20,30,-1
19,29,24,-1
8,27,6,-1
14,28,21,-1
16,28,34,-1
30,29,5,-1
10,8,5,-1
32,35,6,-1
31,30,12,-1
22,9,35,-1
9,6,35,-1
19,25,28,-1
23,33,20,-1
30,28,28,-1
31,24,20,-1
29,35,30,-1
35,25,2,-1
4,22,17,-1
27,17,28,-1
19,19,1,-1
34,8,23,-1
33,7,28,-1
26,31,5,-1
26,5,33,-1
34,0,2,-1
34,10,17,-1
28,25,6,-1
10,9,28,-1
8,16,25,-1
0,35,24,-1
17,33,32,-1
4,11,20,-1
32,17,15,-1
1,23,0,-1
15,21,16,-1
33,19,26,-1
30,28,31,-1
0,2,5,-1
9,26,21,-1
14,26,1,-1
3,7,14,-1
15,27,25,-1
35,23,22,-1
30,5,9,-1
30,0,10,-1
11,13,10,-1
1,7,2,-1
13,23,20,-1
18,12,11,-1
19,27,17,-1
0,30,25,-1
15,25,16,-1
20,25,20,-1
7,19,5,-1
32,30,21,-1
23,5,34,-1
33,22,5,-1
15,35,8,-1
35,33,21,-1
26,33,12,-1
8,33,22,-1
13,12,27,-1
9,13,32,-1
9,0,16,-1
14,32,26,-1
15,35,31,-1
13,32,33,-1
34,11,13,-1
7,27,10,-1
8,17,23,-1
0,5,21,-1
2,18,13,-1
29,28,26,-1
26,17,6,-1
22,32,19,-1
12,27,18,-1
23,5,15,-1
20,19,6,-1
33,26,33,-1
24,14,15,-1
11,14,20,-1
32,16,19,-1
26,10,27,-1
32,16,8,-1
3,2,20,-1
22,30,12,-1
4,17,17,-1
35,17,0,-1
6,15,7,-1
3,19,21,-1
34,30,16,-1
35,7,32,-1
18,13,22,-1
25,9,2,-1
33,12,20,-1
18,14,14,-1
10,35,31,-1
27,34,13,-1
7,4,8,-1
30,24,27,-1
32,2,1,-1
12,1,24,-1
24,35,1,-1
27,24,11,-1
9,2,3,-1
30,0,18,-1
8,10,17,-1
4,17,15,-1
33,4,0,-1
5,15,4,-1
12,11,6,-1
13,3,24,-1
2,7,3,-1
3,34,8,-1
30,8,26,-1
34,18,26,-1
16,26,0,-1
13,10,33,-1
8,23,1,-1
24,28,16,-1
28,20,7,-1
15,34,26,-1
19,16,34,-1
2,35,12,-1
10,30,0,-1
0,8,18,-1
6,4,9,-1
6,17,35,-1
19,5,23,-1
21,30,31,-1
17,2,16,-1
25,33,30,-1
15,32,26,-1
29,35,25,-1
6,25,35,-1
6,6,7,-1
25,12,11,-1
14,35,8,-1
29,18,14,-1
32,3,24,-1
28,1,26,-1
24,26,4,-1
18,21,0,-1
8,15,35,-1
13,21,25,-1
13,7,31,-1
0,12,23,-1
28,6,22,-1
16,0,5,-1
10,32,24,-1
34,4,25,-1
5,28,31,-1
9,26,17,-1
9,14,32,-1
25,28,33,-1
30,21,4,-1
25,1,17,-1
28,9,23,-1
15,26,23,-1
0,0,0,-1
24,15,4,-1
30,20,13,-1
25,9,3,-1
22,34,34,-1
18,23,6,-1
15,17,27,-1
0,22,8,-1
17,15,18,-1
4,10,8,-1
8,10,24,-1
24,34,3,-1
8,8,3,-1
21,14,12,-1
5,0,11,-1
3,35,34,-1
9,14,32,-1
16,14,18,-1
24,11,13,-1
22,16,23,-1
30,4,33,-1
19,28,12,-1
2,0,20,-1
6,2,34,-1
34,7,15,-1
25,26,14,-1
24,35,8,-1
0,31,23,-1
34,35,14,-1
12,22,30,-1
35,32,14,-1
13,31,6,-1
25,34,23,-1
25,20,25,-1
4,18,12,-1
19,8,2,-1
33,12,17,-1
5,28,12,-1
8,26,27,-1
23,2,13,-1
33,18,10,-1
12,31,5,-1
34,0,19,-1
1,25,19,-1
26,29,18,-1
2,28,6,-1
20,5,34,-1
1,11,26,-1
29,35,16,-1
21,2,19,-1
34,0,17,-1
24,28,12,-1
10,6,12,-1
9,8,17,-1
29,14,27,-1
11,17,19,-1
33,1,25,-1
31,19,16,-1
21,12,15,-1
1,33,18,-1
0,12,34,-1
33,16,6,-1
9,6,28,-1
1,16,16,-1
19,25,31,-1
10,16,28,-1
9,13,9,-1
34,8,28,-1
30,9,5,-1
26,26,18,-1
24,7,10,-1
22,4,27,-1
8,14,33,-1
16,15,29,-1
33,14,34,-1
28,24,14,-1
20,14,7,-1
29,28,31,-1
22,23,4,-1
7,13,31,-1
25,1,2,-1
0,3,6,-1
7,27,0,-1
20,7,32,-1
30,4,10,-1
28,32,15,-1
23,16,29,-1
30,26,21,-1
26,28,24,-1
30,35,1,-1
5,4,18,-1
7,4,1,-1
30,27,28,-1
30,12,0,-1
26,6,4,-1
1,14,17,-1
32,1,13,-1
25,32,3,-1
26,2,11,-1
15,32,10,-1
32,2,15,-1
15,25,35,-1
16,19,7,-1
25,30,19,-1
25,20,5,-1
9,1,35,-1
6,33,1,-1
20,22,13,-1
3,29,15,-1
15,8,27,-1
5,20,9,-1
20,15,35,-1
0,12,34,-1
7,1,28,-1
6,6,29,-1
27,15,30,-1
26,2,28,-1
27,2,30,-1
20,5,3,-1
35,0,11,-1
7,6,12,-1
16,6,27,-1
31,22,3,-1
10,9,4,-1
18,15,26,-1
11,6,22,-1
6,13,24,-1
14,20,26,-1
24,5,11,-1
28,20,12,-1
19,27,34,-1
31,8,20,-1
3,19,7,-1
6,29,16,-1
27,12,12,-1
17,23,18,-1
19,9,11,-1
7,3,32,-1
33,28,1,-1
9,20,21,-1
1,19,13,-1
35,15,1,-1
19,34,0,-1
6,4,30,-1
23,11,22,-1
35,9,25,-1
33,28,15,-1
9,0,18,-1
5,13,26,-1
22,2,26,-1
7,3,10,-1
0,18,5,-1
17,2,3,-1
18,8,23,-1
28,11,15,-1
30,26,24,-1
19,24,32,-1
34,13,12,-1
33,34,26,-1
23,20,8,-1
14,7,12,-1
4,24,30,-1
9,21,12,-1
28,19,1,-1
15,11,12,-1
30,5,3,-1
34,5,7,-1
31,19,0,-1
7,16,34,-1
13,4,34,-1
22,34,21,-1
14,2,25,-1
24,27,11,-1
1,19,30,-1
18,14,22,-1
30,25,7,-1
13,23,12,-1
0,18,32,-1
0,6,12,-1
14,35,32,-1
28,1,10,-1
14,15,28,-1
19,20,19,-1
30,1,18,-1
5,19,33,-1
27,29,2,-1
34,23,25,-1
27,23,24,-1
23,4,30,-1
15,34,9,-1
28,27,11,-1
18,21,6,-1
11,20,26,-1
10,15,7,-1
29,20,26,-1
6,11,0,-1
8,25,23,-1
13,16,26,-1
1,19,10,-1
11,15,9,-1
21,23,16,-1
12,5,17,-1
18,16,1,-1
25,27,32,-1
12,0,16,-1
3,22,7,-1
19,10,13,-1
6,23,29,-1
32,25,29,-1
7,16,8,-1
32,1,11,-1
28,29,16,-1
9,28,13,-1
26,17,20,-1
23,9,20,-1
3,12,22,-1
27,11,32,-1
4,17,35,-1
13,30,4,-1
6,17,21,-1
30,29,2,-1
5,21,32,-1
2,30,24,-1
15,0,21,-1
35,23,30,-1
35,27,23,-1
21,34,34,-1
33,2,32,-1
32,15,6,-1
17,22,23,-1
2,32,16,-1
4,18,17,-1
16,20,11,-1
20,35,11,-1
5,14,15,-1
16,13,22,-1
19,14,20,-1
33,27,22,-1
29,3,17,-1
15,20,19,-1
2,2,16,-1
34,23,34,-1
15,3,18,-1
6,24,33,-1
34,9,11,-1
13,5,4,-1
35,24,34,-1
35,22,5,-1
1,31,8,-1
18,11,9,-1
2,29,27,-1
18,8,14,-1
32,23,18,-1
14,10,22,-1
27,24,11,-1
18,1,17,-1
22,16,21,-1
0,31,23,-1
5,32,19,-1
29,14,10,-1
18,16,19,-1
10,14,27,-1
24,10,31,-1
22,4,5,-1
24,31,29,-1
0,13,10,-1
33,15,6,-1
18,15,1,-1
6,0,33,-1
5,10,27,-1
31,28,8,-1
14,18,2,-1
6,7,13,-1
17,9,17,-1
22,34,29,-1
31,14,6,-1
21,11,22,-1
27,9,17,-1
8,31,18,-1
21,0,28,-1
12,31,0,-1
0,26,19,-1
3,12,6,-1
32,29,15,-1
29,15,29,-1
22,26,23,-1
29,11,14,-1
31,18,4,-1
12,26,35,-1
10,27,0,-1
18,3,11,-1
19,20,1,-1
18,3,13,-1
24,35,22,-1
19,28,17,-1
29,15,7,-1
16,24,34,-1
11,19,16,-1
15,11,22,-1
14,22,29,-1
30,4,33,-1
6,3,33,-1
23,21,0,-1
17,9,15,-1
3,29,7,-1
21,2,2,-1
8,18,26,-1
23,9,25,-1
19,24,1,-1
6,3,3,-1
35,13,7,-1
12,35,27,-1
25,23,12,-1
25,20,2,-1
4,3,11,-1
28,4,13,-1
30,13,11,-1
1,0,21,-1
26,19,9,-1
7,5,28,-1
10,21,6,-1
34,13,5,-1
25,3,8,-1
17,8,28,-1
19,29,32,-1
30,21,0,-1
7,31,29,-1
19,32,9,-1
20,3,9,-1
29,10,30,-1
22,1,15,-1
8,15,9,-1
13,20,12,-1
22,1,0,-1
30,1,29,-1
6,31,14,-1
23,19,10,-1
16,18,22,-1
6,2,25,-1
15,11,16,-1
9,13,17,-1
5,21,32,-1
14,35,32,-1
6,1,33,-1
6,31,34,-1
0,2,10,-1
14,25,9,-1
4,21,7,-1
27,27,9,-1
16,22,0,-1
32,12,14,-1
29,17,35,-1
5,31,34,-1
1,1,15,-1
15,7,27,-1
13,23,9,-1
3,2,34,-1
12,22,35,-1
19,13,7,-1
8,30,29,-1
9,6,5,-1
23,0,2,-1
22,21,33,-1
1,23,14,-1
16,2,2,-1
23,31,25,-1
32,35,7,-1
10,27,30,-1
10,27,23,-1
33,35,17,-1
6,8,4,-1
28,11,20,-1
30,34,5,-1
8,15,8,-1
2,11,26,-1
4,35,22,-1
10,31,1,-1
33,22,28,-1
27,12,19,-1
31,9,35,-1
12,15,7,-1
32,7,35,-1
16,18,13,-1
2,26,28,-1
10,28,3,-1
1,13,18,-1
3,23,30,-1
4,0,16,-1
12,8,28,-1
32,3,1,-1
11,31,32,-1
34,28,20,-1
33,24,2,-1
10,26,28,-1
2,17,0,-1
22,34,13,-1
4,1,16,-1
14,21,17,-1
30,33,25,-1
22,9,28,-1
3,20,23,-1
0,19,15,-1
0,16,4,-1
2,7,10,-1
30,25,7,-1
30,11,5,-1
24,32,22,-1
4,10,7,-1
21,21,5,-1
10,23,30,-1
2,27,15,-1
6,7,14,-1
21,7,10,-1
5,9,17,-1
32,19,7,-1
3,29,34,-1
9,17,30,-1
11,2,21,-1
19,23,22,-1
24,14,9,-1
18,32,0,-1
13,2,23,-1
27,4,10,-1
2,9,35,-1
35,21,18,-1
6,5,28,-1
21,14,25,-1
31,5,27,-1
16,24,31,-1
18,28,9,-1
28,27,5,-1
8,4,8,-1
32,12,12,-1
22,30,1,-1
22,29,3,-1
20,16,8,-1
12,1,2,-1
18,32,7,-1
9,29,32,-1
4,11,24,-1
29,3,31,-1
35,28,0,-1
23,24,28,-1
15,10,22,-1
32,12,31,-1
35,33,11,-1
7,25,28,-1
25,7,5,-1
33,33,14,-1
9,17,25,-1
33,11,9,-1
29,26,1,-1
9,13,5,-1
1,28,31,-1
3,24,24,-1
34,4,21,-1
26,27,10,-1
34,17,34,-1
3,14,11,-1
17,23,28,-1
23,0,19,-1
32,9,9,-1
13,34,2,-1
34,35,30,-1
9,18,35,-1
33,33,19,-1
34,23,10,-1
25,21,27,-1
23,5,21,-1
34,22,8,-1
6,9,25,-1
26,21,34,-1
35,14,33,-1
2,28,12,-1
12,18,11,-1
27,15,8,-1
26,14,11,-1
1,19,12,-1
8,22,17,-1
30,20,4,-1
18,6,29,-1
7,32,31,-1
22,12,9,-1
35,30,18,-1
27,22,0,-1
2,30,31,-1
10,20,25,-1
1,1,8,-1
14,10,30,-1
31,20,30,-1
15,2,1,-1
25,26,13,-1
20,28,25,-1
9,27,35,-1
27,34,22,-1
7,1,32,-1
3,27,16,-1
28,29,18,-1
1,7,28,-1
11,18,12,-1
6,34,30,-1
7,23,20,-1
0,23,28,-1
6,32,35,-1
5,4,34,-1
7,27,35,-1
3,30,26,-1
20,3,35,-1
18,20,6,-1
26,31,25,-1
2,17,3,-1
12,24,6,-1
13,5,29,-1
5,11,5,-1
5,16,25,-1
3,4,17,-1
18,7,27,-1
8,7,10,-1
8,25,30,-1
30,15,6,-1
35,33,23,-1
2,10,28,-1
8,23,33,-1
17,8,8,-1
3,13,4,-1
28,32,8,-1
25,14,16,-1
17,3,3,-1
27,27,29,-1
2,21,24,-1
8,21,22,-1
31,3,12,-1
3,28,15,-1
0,9,23,-1
8,28,17,-1
29,21,13,-1
1,26,28,-1
33,23,11,-1
1,31,2,-1
10,33,23,-1
14,21,24,-1
0,32,8,-1
28,0,0,-1
7,0,25,-1
31,25,18,-1
12,18,19,-1
5,35,9,-1
13,13,33,-1
24,30,28,-1
26,4,5,-1
30,34,26,-1
34,15,22,-1
6,7,2,-1
6,15,3,-1
12,26,8,-1
30,18,6,-1
13,23,5,-1
2,1,34,-1
15,25,28,-1
7,16,12,-1
28,26,11,-1
18,24,26,-1
21,31,33,-1
23,17,28,-1
6,29,18,-1
30,3,0,-1
0,32,24,-1
22,35,5,-1
20,30,30,-1
13,2,26,-1
5,10,32,-1
16,29,21,-1
6,30,32,-1
20,33,29,-1
28,4,3,-1
11,34,6,-1
27,15,19,-1
31,17,18,-1
0,1,28,-1
11,30,10,-1
1,0,21,-1
34,16,14,-1
35,3,24,-1
11,3,21,-1
4,31,5,-1
7,22,20,-1
30,14,35,-1
13,25,16,-1
11,6,33,-1
3,17,8,-1
14,34,8,-1
35,12,4,-1
29,27,23,-1
17,2,26,-1
18,23,2,-1
24,30,24,-1
8,4,18,-1
23,17,24,-1
3,28,30,-1
16,12,11,-1
24,26,25,-1
12,5,2,-1
17,34,9,-1
20,31,12,-1
27,13,35,-1
29,1,9,-1
33,25,14,-1
32,12,11,-1
20,31,20,-1
14,12,32,-1
5,16,2,-1
10,29,23,-1
28,26,21,-1
2,10,32,-1
14,1,25,-1
29,10,27,-1
18,8,32,-1
32,20,9,-1
24,4,20,-1
8,34,32,-1
20,19,29,-1
22,9,22,-1
9,2,12,-1
10,4,2,-1
22,34,4,-1
11,7,14,-1
18,25,2,-1
15,2,22,-1
4,26,6,-1
24,14,20,-1
1,34,19,-1
30,0,29,-1
32,25,31,-1
8,15,15,-1
10,1,13,-1
30,12,0,-1
25,31,25,-1
27,26,7,-1
30,30,33,-1
16,18,11,-1
1,19,25,-1
20,29,25,-1
29,25,14,-1
24,13,29,-1
19,4,10,-1
12,34,23,-1
12,23,34,-1
18,31,24,-1
25,25,18,-1
23,5,16,-1
14,22,16,-1
4,23,9,-1
9,16,15,-1
4,21,28,-1
33,4,32,-1
8,17,31,-1
11,9,34,-1
9,27,29,-1
13,17,34,-1
31,20,20,-1
27,34,22,-1
7,18,9,-1
33,28,6,-1
12,32,27,-1
4,9,11,-1
1,33,8,-1
12,24,18,-1
26,33,25,-1
20,10,6,-1
34,21,6,-1
34,29,21,-1
21,16,3,-1
10,13,11,-1
16,5,23,-1
23,10,13,-1
35,27,10,-1
23,19,15,-1
21,9,12,-1
11,9,3,-1
33,24,4,-1
4,22,33,-1
25,7,14,-1
8,18,7,-1
0,14,13,-1
23,2,3,-1
16,17,30,-1
7,20,29,-1
22,6,2,-1
14,17,28,-1
17,30,16,-1
2,34,2,-1
35,3,26,-1
29,28,24,-1
1,28,2,-1
30,31,4,-1
33,28,1,-1
7,35,22,-1
0,21,28,-1
2,35,25,-1
10,33,19,-1
26,35,34,-1
9,14,17,-1
35,8,25,-1
23,25,17,-1
5,35,29,-1
10,32,21,-1
27,3,20,-1
13,3,21,-1
21,21,0,-1
26,32,13,-1
26,2,12,-1
24,11,7,-1
21,26,31,-1
11,29,20,-1
8,35,19,-1
1,25,31,-1
2,16,34,-1
2,10,17,-1
3,31,2,-1
4,22,14,-1
17,28,33,-1
10,16,8,-1
17,17,15,-1
12,28,8,-1
12,17,7,-1
11,34,32,-1
6,1,29,-1
20,3,3,-1
17,23,14,-1
35,27,0,-1
14,24,8,-1
27,14,24,-1
35,11,22,-1
14,3,30,-1
3,15,11,-1
10,6,10,-1
23,28,27,-1
16,28,10,-1
19,9,33,-1
33,9,24,-1
14,3,29,-1
22,30,23,-1
27,9,35,-1
13,4,2,-1
23,7,34,-1
35,33,20,-1
25,20,13,-1
16,0,21,-1
6,35,31,-1
4,33,20,-1
8,27,3,-1
1,29,33,-1
25,20,22,-1
4,13,26,-1
6,1,13,-1
20,16,11,-1
5,21,31,-1
34,17,12,-1
19,23,11,-1
14,27,24,-1
14,0,31,-1
17,17,25,-1
14,22,9,-1
1,26,3,-1
7,13,20,-1
21,33,16,-1
32,2,1,-1
7,0,34,-1
19,20,21,-1
11,14,29,-1
15,29,9,-1
11,10,26,-1
0,5,29,-1
25,22,19,-1
28,9,32,-1
28,30,10,-1
8,6,28,-1
25,14,29,-1
23,13,29,-1
25,4,23,-1
34,20,32,-1
7,31,23,-1
13,11,8,-1
6,0,30,-1
6,9,3,-1
2,1,14,-1
28,26,20,-1
21,15,14,-1
30,19,8,-1
3,24,12,-1
26,22,12,-1
3,9,23,-1
26,22,34,-1
34,9,15,-1
8,15,4,-1
27,33,21,-1
5,26,11,-1
6,11,7,-1
20,5,6,-1
28,8,30,-1
21,14,32,-1
33,17,5,-1
21,23,7,-1
35,21,32,-1
30,29,11,-1
34,21,25,-1
20,6,15,-1
11,12,6,-1
18,33,27,-1
4,5,15,-1
34,26,29,-1
10,4,27,-1
15,5,14,-1
3,4,16,-1
35,15,25,-1
27,13,26,-1
16,13,33,-1
11,25,9,-1
33,23,22,-1
24,28,8,-1
3,6,14,-1
12,17,18,-1
19,12,3,-1
14,31,24,-1
30,11,3,-1
35,18,32,-1
26,34,10,-1
3,25,15,-1
28,22,18,-1
31,26,10,-1
3,9,33,-1
17,1,14,-1
16,21,6,-1
19,15,2,-1
23,25,29,-1
26,24,11,-1
23,30,25,-1
13,33,14,-1
28,26,16,-1
26,21,6,-1
1,4,31,-1
14,1,32,-1
8,17,33,-1
14,17,12,-1
32,4,1,-1
25,11,6,-1
0,14,0,-1
25,7,34,-1
19,15,4,-1
35,5,5,-1
21,22,9,-1
16,0,10,-1
29,8,8,-1
26,3,5,-1
19,35,25,-1
20,5,0,-1
6,5,30,-1
7,11,1,-1
21,30,16,-1
5,10,2,-1
10,11,24,-1
35,8,25,-1
25,1,33,-1
33,7,16,-1
2,26,16,-1
28,11,1,-1
8,17,22,-1
19,4,33,-1
0,5,8,-1
33,10,34,-1
35,0,25,-1
23,35,33,-1
12,25,34,-1
26,2,6,-1
6,21,12,-1
2,29,23,-1
3,17,21,-1
6,0,5,-1
3,1,11,-1
27,34,1,-1
5,33,2,-1
31,0,17,-1
28,13,6,-1
7,19,25,-1
29,25,10,-1
5,8,3,-1
9,27,20,-1
10,33,1,-1
15,17,18,-1
6,8,16,-1
8,14,29,-1
10,9,9,-1
27,17,22,-1
14,24,21,-1
19,33,27,-1
29,3,35,-1
12,12,6,-1
12,2,4,-1
29,17,1,-1
11,4,9,-1
7,12,3,-1
16,2,28,-1
26,9,26,-1
28,3,30,-1
14,22,28,-1
5,31,11,-1
20,23,3,-1
6,16,5,-1
10,9,2,-1
11,1,6,-1
1,8,18,-1
20,5,20,-1
29,31,10,-1
35,3,13,-1
29,17,0,-1
21,2,11,-1
12,2,35,-1
15,9,15,-1
20,35,4,-1
23,27,5,-1
29,8,30,-1
28,8,35,-1
28,1,30,-1
2,0,33,-1
32,10,31,-1
12,11,13,-1
23,24,32,-1
2,3,5,-1
33,4,4,-1
2,7,11,-1
7,16,19,-1
1,8,28,-1
16,17,9,-1
10,19,26,-1
24,31,0,-1
35,7,27,-1
28,11,15,-1
24,13,19,-1
29,11,3,-1
14,13,10,-1
5,0,26,-1
25,18,15,-1
33,34,32,-1
22,25,31,-1
28,29,27,-1
8,28,34,-1
0,0,9,-1
15,25,3,-1
14,34,14,-1
17,28,7,-1
7,34,23,-1
34,23,5,-1
13,0,20,-1
25,2,25,-1
20,31,18,-1
11,3,26,-1
26,3,26,-1
15,35,15,-1
18,29,30,-1
32,11,22,-1
19,34,20,-1
7,12,23,-1
28,5,23,-1
12,30,6,-1
17,15,1,-1
35,26,4,-1
5,32,24,-1
32,12,3,-1
27,30,32,-1
21,7,23,-1
24,6,22,-1
8,13,34,-1
32,22,4,-1
35,34,34,-1
5,32,13,-1
22,31,20,-1
7,17,32,-1
31,13,8,-1
34,20,19,-1
30,22,6,-1
18,10,12,-1
20,34,6,-1
18,30,28,-1
2,10,6,-1
1,31,2,-1
30,18,14,-1
30,25,31,-1
27,0,24,-1
15,34,24,-1
34,8,10,-1
20,6,0,-1
33,26,35,-1
19,25,9,-1
11,27,19,-1
17,8,15,-1
0,3,13,-1
14,13,2,-1
25,4,2,-1
13,20,16,-1
1,34,4,-1
28,19,11,-1
28,32,17,-1
27,15,22,-1
1,6,14,-1
0,3,2,-1
31,3,21,-1
8,33,35,-1
10,22,3,-1
28,15,3,-1
8,33,18,-1
13,25,17,-1
4,17,13,-1
1,25,8,-1
24,6,14,-1
18,22,33,-1
20,18,17,-1
6,26,14,-1
21,17,17,-1
4,9,12,-1
8,18,9,-1
6,11,34,-1
23,31,32,-1
0,32,1,-1
24,0,23,-1
18,18,9,-1
15,19,27,-1
32,5,34,-1
27,26,15,-1
24,30,24,-1
0,18,22,-1
26,24,13,-1
24,11,8,-1
0,27,21,-1
1,31,21,-1
4,13,20,-1
14,9,3,-1
21,21,8,-1
19,28,14,-1
14,16,8,-1
19,33,27,-1
21,23,31,-1
35,27,7,-1
23,28,14,-1
8,9,10,-1
10,14,3,-1
30,28,12,-1
13,29,14,-1
1,13,6,-1
15,27,23,-1
23,26,0,-1
30,12,23,-1
26,11,14,-1
13,14,22,-1
7,3,32,-1
33,13,10,-1
1,23,18,-1
29,0,11,-1
7,1,4,-1
14,32,12,-1
17,19,2,-1
17,30,14,-1
20,0,5,-1
14,29,0,-1
1,0,3,-1
33,34,32,-1
23,15,35,-1
21,8,35,-1
32,16,16,-1
1,10,12,-1
29,7,11,-1
31,4,21,-1
26,24,21,-1
11,2,14,-1
11,19,31,-1
30,16,29,-1
26,19,24,-1
25,4,32,-1
4,17,28,-1
0,34,18,-1
28,27,25,-1
20,22,29,-1
5,28,33,-1
7,4,16,-1
1,15,35,-1
32,10,32,-1
5,16,15,-1
29,22,0,-1
26,6,17,-1
34,7,15,-1
17,15,6,-1
6,35,8,-1
0,21,17,-1
13,28,21,-1
29,29,16,-1
29,6,6,-1
25,11,3,-1
20,5,25,-1
0,11,31,-1
17,9,18,-1
12,26,34,-1
34,33,13,-1
23,13,34,-1
4,26,6,-1
5,0,0,-1
21,9,22,-1
8,14,33,-1
11,34,18,-1
16,35,29,-1
27,32,3,-1
10,25,9,-1
8,23,6,-1
21,10,35,-1
0,30,6,-1
6,35,6,-1
22,1,15,-1
8,9,29,-1
6,0,7,-1
24,16,22,-1
34,7,35,-1
1,17,24,-1
10,5,11,-1
33,7,2,-1
12,7,32,-1
18,13,32,-1
4,0,33,-1
35,8,22,-1
8,30,22,-1
16,35,2,-1
18,33,25,-1
17,14,23,-1
5,4,8,-1
33,1,15,-1
35,30,2,-1
11,28,32,-1
7,33,32,-1
20,12,20,-1
6,21,31,-1
28,17,30,-1
10,35,27,-1
0,33,5,-1
3,18,9,-1
11,31,27,-1
7,10,1,-1
9,22,29,-1
21,29,26,-1
17,14,3,-1
18,0,4,-1
13,29,21,-1
23,3,0,-1
14,19,33,-1
35,2,32,-1
24,30,27,-1
31,1,2,-1
32,26,24,-1
26,12,33,-1
32,9,27,-1
35,7,28,-1
3,0,21,-1
4,23,4,-1
5,1,4,-1
2,16,6,-1
34,5,0,-1
6,16,17,-1
8,13,8,-1
32,3,0,-1
29,35,25,-1
21,15,33,-1
29,34,33,-1
30,3,21,-1
34,8,2,-1
18,26,19,-1
5,5,4,-1
21,11,20,-1
3,19,33,-1
27,31,16,-1
7,4,32,-1
32,25,11,-1
29,34,9,-1
